date,new_cases_rolling_average,new_deaths_rolling_average
2021-01-05,22941.571428571428,225.28571428571428
2021-01-06,22941.571428571428,225.28571428571428
2021-01-07,22941.571428571428,225.28571428571428
2021-01-08,22941.571428571428,225.28571428571428
2021-01-09,22941.571428571428,225.28571428571428
2021-01-10,22941.571428571428,225.28571428571428
2021-01-11,33440.42857142857,332.14285714285717
2021-01-12,33440.42857142857,332.14285714285717
2021-01-13,33440.42857142857,332.14285714285717
2021-01-14,33440.42857142857,332.14285714285717
2021-01-15,33440.42857142857,332.14285714285717
2021-01-16,33440.42857142857,332.14285714285717
2021-01-17,33440.42857142857,332.14285714285717
2021-01-18,34952.42857142857,486.7142857142857
2021-01-19,34952.42857142857,486.7142857142857
2021-01-20,34952.42857142857,486.7142857142857
2021-01-21,34952.42857142857,486.7142857142857
2021-01-22,34952.42857142857,486.7142857142857
2021-01-23,34952.42857142857,486.7142857142857
2021-01-24,34952.42857142857,486.7142857142857
2021-01-25,28863.85714285714,545.5714285714286
2021-01-26,28863.85714285714,545.5714285714286
2021-01-27,28863.85714285714,545.5714285714286
2021-01-28,28863.85714285714,545.5714285714286
2021-01-29,28863.85714285714,545.5714285714286
2021-01-30,28863.85714285714,545.5714285714286
2021-01-31,28863.85714285714,545.5714285714286
2021-02-01,18649.0,473.57142857142856
2021-02-02,18649.0,473.57142857142856
2021-02-03,18649.0,473.57142857142856
2021-02-04,18649.0,473.57142857142856
2021-02-05,18649.0,473.57142857142856
2021-02-06,18649.0,473.57142857142856
2021-02-07,18649.0,473.57142857142856
2021-02-08,10814.142857142857,351.2857142857143
2021-02-09,10814.142857142857,351.2857142857143
2021-02-10,10814.142857142857,351.2857142857143
2021-02-11,10814.142857142857,351.2857142857143
2021-02-12,10814.142857142857,351.2857142857143
2021-02-13,10814.142857142857,351.2857142857143
2021-02-14,10814.142857142857,351.2857142857143
2021-02-15,7200.0,241.71428571428572
2021-02-16,7200.0,241.71428571428572
2021-02-17,7200.0,241.71428571428572
2021-02-18,7200.0,241.71428571428572
2021-02-19,7200.0,241.71428571428572
2021-02-20,7200.0,241.71428571428572
2021-02-21,7200.0,241.71428571428572
2021-02-22,5562.285714285715,187.85714285714286
2021-02-23,5562.285714285715,187.85714285714286
2021-02-24,5562.285714285715,187.85714285714286
2021-02-25,5562.285714285715,187.85714285714286
2021-02-26,5562.285714285715,187.85714285714286
2021-02-27,5562.285714285715,187.85714285714286
2021-02-28,5562.285714285715,187.85714285714286
2021-03-01,4813.142857142857,132.42857142857142
2021-03-02,4813.142857142857,132.42857142857142
2021-03-03,4813.142857142857,132.42857142857142
2021-03-04,4813.142857142857,132.42857142857142
2021-03-05,4813.142857142857,132.42857142857142
2021-03-06,4813.142857142857,132.42857142857142
2021-03-07,4813.142857142857,132.42857142857142
2021-03-08,4646.285714285715,102.42857142857143
2021-03-09,4646.285714285715,102.42857142857143
2021-03-10,4646.285714285715,102.42857142857143
2021-03-11,4646.285714285715,102.42857142857143
2021-03-12,4646.285714285715,102.42857142857143
2021-03-13,4646.285714285715,102.42857142857143
2021-03-14,4646.285714285715,102.42857142857143
2021-03-15,4870.857142857143,84.57142857142857
2021-03-16,4870.857142857143,84.57142857142857
2021-03-17,4870.857142857143,84.57142857142857
2021-03-18,4870.857142857143,84.57142857142857
2021-03-19,4870.857142857143,84.57142857142857
2021-03-20,4870.857142857143,84.57142857142857
2021-03-21,4870.857142857143,84.57142857142857
2021-03-22,6119.142857142857,76.14285714285714
2021-03-23,6119.142857142857,76.14285714285714
2021-03-24,6119.142857142857,76.14285714285714
2021-03-25,6119.142857142857,76.14285714285714
2021-03-26,6119.142857142857,76.14285714285714
